name,ra,dec,dist,pmra,pmdec,rv,rcluster,n_star
UBC_423,48.257,58.927,2577.3195876288664,0.603,-0.835,0,0.037000000000000005,0
UBC_424,50.967,51.236999999999995,2262.443438914027,0.073,-1.67,0,0.055999999999999994,0
UBC_425,59.236000000000004,48.622,2881.8443804034578,0.79,-1.392,0,0.105,0
UBC_426,62.5,50.103,2645.502645502646,0.76,-2.207,0,0.08199999999999999,0
UBC_427,71.783,49.035,3144.6540880503144,0.9990000000000001,-2.21,0,0.07200000000000001,0
UBC_428,66.793,44.67,3355.7046979865772,1.3030000000000002,-1.37,0,0.111,0
UBC_429,72.578,44.762,2538.0710659898477,-0.342,-1.028,0,0.042,0
UBC_430,71.449,41.477,3300.3300330033003,0.158,-1.072,0,0.125,0
UBC_431,75.222,41.232,4524.886877828054,0.42200000000000004,-1.084,0,0.048,0
UBC_432,79.031,39.518,2808.9887640449433,0.32299999999999995,-1.876,0,0.054000000000000006,0
UBC_433,87.696,28.724,4716.981132075472,0.3,-0.20199999999999999,0,0.048,0
UBC_434,91.045,28.05,4830.917874396136,0.415,-0.98,0,0.07400000000000001,0
UBC_435,90.682,25.519000000000002,3289.4736842105262,-0.095,-1.598,0,0.09300000000000001,0
UBC_436,94.897,26.234,3076.9230769230767,-0.36200000000000004,-2.0869999999999997,0,0.053,0
UBC_437,89.53299999999999,22.035999999999998,1915.7088122605364,0.146,-1.912,0,0.113,0
UBC_438,94.851,15.287,4237.28813559322,0.155,-0.39,0,0.09699999999999999,0
UBC_439,94.541,10.752,3012.0481927710844,0.41700000000000004,-0.9440000000000001,0,0.094,0
UBC_44,31.11,54.358999999999995,2777.777777777778,-2.215,-0.212,0,0.066,0
UBC_440,113.09,6.015,3067.484662576687,-0.961,1.217,0,0.045,0
UBC_441,99.99799999999999,-3.613,2000.0,0.12300000000000001,-0.44299999999999995,0,0.075,0
UBC_442,100.581,-4.624,4484.304932735426,0.184,-0.22,0,0.048,0
UBC_443,98.63799999999999,-6.818,3058.103975535168,0.256,0.076,0,0.08,0
UBC_444,105.311,-6.837000000000001,1059.322033898305,-1.506,-2.49,0,0.098,0
UBC_445,108.501,-6.563,2659.574468085106,-0.9159999999999999,-1.3219999999999998,0,0.08,0
UBC_447,106.389,-9.026,2487.5621890547263,-1.089,-0.146,0,0.08900000000000001,0
UBC_448,113.508,-8.089,3003.0030030030034,-1.429,0.568,0,0.040999999999999995,0
UBC_449,115.22,-12.892000000000001,3095.9752321981427,-1.386,1.797,0,0.036000000000000004,0
UBC_450,110.103,-19.352999999999998,2906.9767441860467,-1.844,1.367,0,0.124,0
UBC_451,100.71,-23.7,1831.5018315018315,-1.158,-0.03,0,0.085,0
UBC_452,111.185,-19.225,3484.3205574912895,-1.327,0.652,0,0.10300000000000001,0
UBC_453,109.524,-20.295,4347.826086956522,-0.851,1.624,0,0.057,0
UBC_454,109.27799999999999,-20.660999999999998,3174.6031746031745,-0.605,1.162,0,0.057999999999999996,0
UBC_455,115.38600000000001,-17.584,3676.4705882352937,-1.943,2.447,0,0.036000000000000004,0
UBC_456,110.21700000000001,-20.78,3378.378378378378,-0.8690000000000001,1.16,0,0.06,0
UBC_457,109.85,-21.406999999999996,2631.578947368421,-1.913,2.4819999999999998,0,0.046,0
UBC_458,115.321,-18.699,3952.5691699604745,-3.051,2.932,0,0.032,0
UBC_459,115.101,-19.743,2512.562814070352,-1.032,1.072,0,0.063,0
UBC_46,33.672,57.318000000000005,2493.7655860349128,-0.8240000000000001,-1.151,0,0.14400000000000002,0
UBC_460,113.818,-21.318,3076.9230769230767,-2.0,3.19,0,0.151,0
UBC_461,119.21,-23.815,3174.6031746031745,-2.657,3.113,0,0.187,0
UBC_462,118.846,-24.033,3164.5569620253164,-2.659,3.0410000000000004,0,0.11,0
UBC_463,116.554,-26.201999999999998,2100.8403361344535,-3.7260000000000004,3.053,0,0.042,0
UBC_464,113.53299999999999,-28.127,3095.9752321981427,-2.852,3.6719999999999997,0,0.165,0
UBC_465,118.863,-25.412,4629.629629629629,-2.379,2.7,0,0.162,0
UBC_466,116.36200000000001,-27.239,5050.50505050505,-1.044,2.9360000000000004,0,0.036000000000000004,0
UBC_467,123.177,-25.656999999999996,5076.1421319796955,-3.054,2.122,0,0.05,0
UBC_468,116.59100000000001,-30.761999999999997,4000.0,-2.3890000000000002,3.302,0,0.20600000000000002,0
UBC_469,116.589,-32.266,3597.122302158273,-2.2430000000000003,3.363,0,0.138,0
UBC_47,41.996,63.788999999999994,1545.5950540958268,1.192,-1.103,0,0.051,0
UBC_470,121.79899999999999,-30.88,3571.428571428571,-2.654,3.174,0,0.063,0
UBC_471,121.561,-33.053000000000004,4504.504504504504,-2.8280000000000003,3.775,0,0.084,0
UBC_472,120.76,-35.07,1945.5252918287938,-1.204,1.334,0,0.05,0
UBC_473,122.648,-34.297,5076.1421319796955,-2.637,2.5669999999999997,0,0.025,0
UBC_474,124.866,-33.216,5235.602094240838,-2.6919999999999997,3.26,0,0.122,0
UBC_475,123.89200000000001,-33.904,1934.2359767891683,-2.8789999999999996,2.907,0,0.031,0
UBC_476,126.579,-33.835,4310.344827586207,-3.113,2.6910000000000003,0,0.061,0
UBC_478,119.399,-44.648,2857.1428571428573,-2.615,5.9239999999999995,0,0.087,0
UBC_479,124.338,-42.582,1477.1048744460857,-4.814,5.119,0,0.11699999999999999,0
UBC_480,119.954,-50.636,474.8338081671415,-5.372999999999999,5.67,0,0.094,0
UBC_482,131.14,-45.951,2105.263157894737,-5.155,4.977,0,0.19399999999999998,0
UBC_483,133.744,-47.42,1818.181818181818,-5.074,4.415,0,0.069,0
UBC_486,139.738,-50.555,1453.4883720930234,-8.19,6.933,0,0.086,0
UBC_487,139.691,-51.6,1893.9393939393938,-5.812,4.14,0,0.062,0
UBC_488,139.767,-53.576,6666.666666666667,-4.349,4.157,0,0.024,0
UBC_489,141.158,-53.068999999999996,2832.8611898016998,-4.954,3.807,0,0.124,0
UBC_49,60.217,59.198,2906.9767441860467,-1.786,-1.3019999999999998,0,0.067,0
UBC_490,140.563,-53.872,2732.24043715847,-4.397,4.029,0,0.094,0
UBC_491,142.884,-53.001000000000005,3649.635036496351,-4.393,3.322,0,0.13,0
UBC_492,148.736,-50.951,2386.6348448687354,-6.86,4.997,0,0.083,0
UBC_493,141.18,-57.341,1683.5016835016836,-7.442,5.693,0,0.12300000000000001,0
UBC_494,143.863,-57.313,3906.25,-5.181,3.687,0,0.05,0
UBC_495,144.977,-57.294,3984.06374501992,-4.77,3.773,0,0.055,0
UBC_496,159.69299999999998,-54.247,1666.6666666666667,-7.888999999999999,1.45,0,0.114,0
UBC_497,158.003,-57.01,1814.8820326678765,-9.69,4.373,0,0.048,0
UBC_498,155.086,-59.657,3086.41975308642,-6.024,2.842,0,0.049,0
UBC_499,158.639,-59.751999999999995,2352.9411764705883,-6.542999999999999,2.81,0,0.096,0
UBC_5,238.548,-47.74,560.2240896358544,-6.695,-4.225,0,0.382,0
UBC_500,162.66299999999998,-55.845,2506.2656641604012,-7.308,3.0010000000000003,0,0.10300000000000001,0
UBC_502,159.583,-59.54,1754.3859649122808,-5.712000000000001,2.068,0,0.069,0
UBC_503,156.274,-62.321000000000005,2028.3975659229209,-7.4239999999999995,5.209,0,0.064,0
UBC_504,159.738,-61.099,4926.108374384236,-5.742999999999999,2.9210000000000003,0,0.045,0
UBC_505,160.939,-60.107,3086.41975308642,-5.926,2.205,0,0.059000000000000004,0
UBC_506,159.233,-62.035,3048.7804878048782,-6.166,3.4130000000000003,0,0.055,0
UBC_507,162.594,-61.437,5747.126436781609,-6.457000000000001,2.929,0,0.035,0
UBC_508,164.106,-60.489,5988.023952095809,-5.194,2.28,0,0.040999999999999995,0
UBC_509,164.06400000000002,-61.089,3164.5569620253164,-6.586,2.363,0,0.063,0
UBC_51,59.648,52.56,1137.6564277588168,-0.27899999999999997,-1.275,0,0.14800000000000002,0
UBC_510,163.234,-62.747,4784.6889952153115,-5.675,2.08,0,0.038,0
UBC_511,151.935,-70.747,1285.3470437017995,-6.671,6.191,0,0.109,0
UBC_512,166.386,-60.466,4201.680672268907,-6.246,1.919,0,0.091,0
UBC_513,171.342,-61.446000000000005,2544.5292620865143,-5.6160000000000005,0.539,0,0.038,0
UBC_514,158.561,-73.324,1876.1726078799252,-6.926,1.087,0,0.174,0
UBC_515,179.31099999999998,-62.968,3731.3432835820895,-6.147,0.691,0,0.075,0
UBC_516,182.541,-62.33,3322.2591362126245,-4.784,0.49,0,0.038,0
UBC_517,182.482,-63.791000000000004,2375.296912114014,-5.685,0.008,0,0.14800000000000002,0
UBC_518,184.56,-62.968999999999994,3401.360544217687,-5.564,0.091,0,0.055,0
UBC_519,185.454,-60.4,3048.7804878048782,-5.635,0.905,0,0.06,0
UBC_52,64.72800000000001,52.343999999999994,2493.7655860349128,-0.868,0.616,0,0.076,0
UBC_520,186.083,-66.672,1919.3857965451054,-4.872,-0.095,0,0.051,0
UBC_521,187.576,-64.16,2849.0028490028485,-8.453,-0.851,0,0.067,0
UBC_522,190.822,-61.626999999999995,2352.9411764705883,-4.447,-1.1540000000000001,0,0.11,0
UBC_523,191.63,-66.205,2941.176470588235,-5.078,0.033,0,0.032,0
UBC_524,192.623,-60.996,3378.378378378378,-6.534,-0.8320000000000001,0,0.053,0
UBC_525,196.023,-63.941,2150.537634408602,-4.202,-1.219,0,0.1,0
UBC_526,199.66400000000002,-62.523,2079.002079002079,-4.158,-1.8330000000000002,0,0.07400000000000001,0
UBC_527,204.52900000000002,-66.65100000000001,1718.2130584192437,-7.502999999999999,-2.654,0,0.055999999999999994,0
UBC_528,204.627,-61.607,3558.718861209964,-4.819,-1.7930000000000001,0,0.067,0
UBC_529,205.412,-61.922,3184.7133757961783,-7.3260000000000005,-2.563,0,0.073,0
UBC_53,59.821000000000005,47.395,1666.6666666666667,0.6659999999999999,-2.965,0,0.057,0
UBC_531,211.83700000000002,-63.076,2645.502645502646,-5.216,-2.9160000000000004,0,0.062,0
UBC_532,226.476,-62.239,1945.5252918287938,-2.4090000000000003,-3.214,0,0.052000000000000005,0
UBC_533,230.274,-53.178999999999995,1219.5121951219512,-1.69,-1.345,0,0.087,0
UBC_534,238.697,-57.868,1683.5016835016836,-1.443,-3.5980000000000003,0,0.102,0
UBC_535,237.584,-56.758,3039.5136778115507,-3.938,-4.544,0,0.05,0
UBC_536,237.68,-55.632,1897.5332068311195,-3.355,-4.77,0,0.079,0
UBC_537,242.896,-53.037,3134.796238244514,-2.435,-2.0180000000000002,0,0.045,0
UBC_538,242.592,-52.339,2849.0028490028485,-2.895,-4.245,0,0.065,0
UBC_539,243.053,-51.471000000000004,2237.136465324385,-1.617,-1.936,0,0.087,0
UBC_54,64.747,46.453,1137.6564277588168,3.32,-3.758,0,0.17800000000000002,0
UBC_540,243.75799999999998,-51.688,3012.0481927710844,-3.5669999999999997,-4.015,0,0.098,0
UBC_541,243.015,-50.188,2380.952380952381,-2.688,-2.785,0,0.08800000000000001,0
UBC_542,244.575,-49.486999999999995,1715.2658662092626,-0.38,-1.3259999999999998,0,0.067,0
UBC_545,248.52700000000002,-48.881,2770.083102493075,-1.095,-2.721,0,0.075,0
UBC_546,253.687,-48.458999999999996,1904.7619047619046,-1.276,-2.6910000000000003,0,0.10400000000000001,0
UBC_547,251.64,-47.103,2932.551319648094,-0.7440000000000001,-2.0069999999999997,0,0.18,0
UBC_548,250.35299999999998,-46.11,2293.5779816513764,-2.116,-3.884,0,0.069,0
UBC_549,252.15599999999998,-46.965,2941.176470588235,-0.807,-1.925,0,0.063,0
UBC_55,66.36399999999999,46.122,926.7840593141798,-1.067,-2.6039999999999996,0,0.14300000000000002,0
UBC_550,252.65,-45.07,2506.2656641604012,-2.5639999999999996,-4.136,0,0.051,0
UBC_552,254.72400000000002,-42.06,2604.1666666666665,-0.162,-0.387,0,0.08,0
UBC_553,253.51,-41.271,1639.344262295082,-0.551,-1.811,0,0.10300000000000001,0
UBC_554,256.116,-41.67,1798.5611510791366,-0.594,-0.899,0,0.071,0
UBC_555,256.582,-41.582,1709.4017094017095,-0.684,-0.511,0,0.034,0
UBC_556,259.305,-41.523,1739.1304347826087,0.107,-0.738,0,0.048,0
UBC_557,256.181,-38.983000000000004,1517.4506828528072,1.456,-0.4,0,0.113,0
UBC_558,259.353,-40.275999999999996,2695.4177897574123,-0.7340000000000001,-1.952,0,0.069,0
UBC_559,259.123,-39.699,2409.6385542168678,-0.493,-1.409,0,0.152,0
UBC_56,69.874,47.534,894.4543828264759,1.594,-4.008,0,0.133,0
UBC_560,254.821,-36.071,1472.7540500736377,0.752,-0.667,0,0.048,0
UBC_561,261.20799999999997,-37.497,1589.825119236884,0.166,-3.931,0,0.051,0
UBC_562,262.776,-37.891,2314.8148148148143,-0.155,-2.6210000000000004,0,0.083,0
UBC_563,256.749,-30.673000000000002,1086.9565217391305,-0.528,-4.1610000000000005,0,0.062,0
UBC_564,263.999,-34.645,2487.5621890547263,-0.23399999999999999,-1.719,0,0.10099999999999999,0
UBC_565,264.004,-33.908,2352.9411764705883,-0.138,-1.4669999999999999,0,0.127,0
UBC_566,263.681,-33.102,2457.002457002457,0.252,-0.517,0,0.085,0
UBC_568,262.95099999999996,-31.915,2808.9887640449433,-0.853,-1.8130000000000002,0,0.040999999999999995,0
UBC_57,62.981,42.723,2083.3333333333335,3.234,-2.274,0,0.054000000000000006,0
UBC_571,267.346,-29.574,2754.8209366391184,-1.07,-2.8760000000000003,0,0.038,0
UBC_572,280.41700000000003,-21.959,1479.2899408284025,0.9990000000000001,-0.63,0,0.06,0
UBC_573,275.017,-9.46,1782.5311942959,-0.179,-4.474,0,0.07400000000000001,0
UBC_575,290.994,-5.102,1059.322033898305,-0.303,-5.18,0,0.095,0
UBC_576,284.685,0.433,1293.6610608020699,-0.754,-3.55,0,0.038,0
UBC_577,282.158,22.090999999999998,974.6588693957115,-1.038,3.065,0,0.049,0
UBC_578,301.607,33.015,4739.336492890995,-2.708,-4.9510000000000005,0,0.045,0
UBC_579,305.89,32.0,2590.6735751295337,-1.95,-3.613,0,0.040999999999999995,0
UBC_580,303.20599999999996,35.92,3690.0369003690034,-2.401,-4.5,0,0.1,0
UBC_582,299.83299999999997,38.551,1082.2510822510822,-3.06,-7.856,0,0.07,0
UBC_583,303.735,36.659,3367.003367003367,-3.3930000000000002,-5.135,0,0.122,0
UBC_584,304.21299999999997,41.983000000000004,1757.4692442882251,-3.678,-4.135,0,0.035,0
UBC_585,307.0,40.548,1445.086705202312,-2.8289999999999997,-5.528,0,0.071,0
UBC_586,301.08099999999996,46.8,2688.1720430107525,-3.75,-4.912,0,0.111,0
UBC_587,311.587,43.69,3174.6031746031745,-2.86,-4.837,0,0.106,0
UBC_588,311.555,45.417,1680.6722689075632,-2.347,-2.642,0,0.094,0
UBC_589,316.931,45.316,4310.344827586207,-3.1489999999999996,-3.87,0,0.017,0
UBC_59,82.23899999999999,48.043,2564.102564102564,0.682,-1.996,0,0.107,0
UBC_590,313.824,47.57899999999999,3984.06374501992,-3.134,-4.102,0,0.027999999999999997,0
UBC_591,325.003,49.324,1926.7822736030828,-3.5060000000000002,-4.848,0,0.023,0
UBC_592,332.209,53.001000000000005,3311.2582781456954,-3.366,-3.5,0,0.11199999999999999,0
UBC_593,346.355,55.082,1845.0184501845017,-2.438,-3.693,0,0.057,0
UBC_594,359.48199999999997,61.449,4201.680672268907,-1.992,-0.5479999999999999,0,0.033,0
UBC_595,359.83099999999996,62.45,4132.231404958678,-1.244,-0.644,0,0.086,0
UBC_596,3.36,53.832,1798.5611510791366,-2.193,-0.973,0,0.061,0
UBC_597,1.959,62.983999999999995,3389.8305084745766,-3.495,-0.779,0,0.081,0
UBC_598,10.697000000000001,64.764,3067.484662576687,-2.4659999999999997,-0.096,0,0.10300000000000001,0
UBC_599,11.683,60.073,5050.50505050505,-1.176,-0.217,0,0.039,0
UBC_6,344.01,51.187,1479.2899408284025,-4.644,-4.896,0,0.21100000000000002,0
UBC_600,20.774,64.54,5263.157894736842,-1.181,0.11800000000000001,0,0.184,0
UBC_601,20.338,62.50899999999999,3115.264797507788,-1.859,-0.299,0,0.10300000000000001,0
UBC_602,24.555,60.72,3021.1480362537764,-1.042,-0.275,0,0.032,0
UBC_603,26.858,54.711000000000006,3289.4736842105262,-0.8440000000000001,-1.261,0,0.231,0
UBC_604,32.546,65.42,2808.9887640449433,-0.728,0.486,0,0.13,0
UBC_605,66.02600000000001,75.816,2770.083102493075,1.354,-0.77,0,0.166,0
UBC_607,47.731,50.297,4424.778761061947,-1.212,-0.31,0,0.066,0
UBC_608,61.358000000000004,55.926,5988.023952095809,-0.182,0.044000000000000004,0,0.071,0
UBC_609,65.262,53.068999999999996,4405.286343612335,0.474,-0.667,0,0.335,0
UBC_61,75.067,36.23,1345.8950201884254,2.079,-2.17,0,0.145,0
UBC_610,91.415,55.833999999999996,3115.264797507788,0.73,-1.996,0,0.095,0
UBC_611,71.04899999999999,41.675,2849.0028490028485,0.122,-1.062,0,0.11199999999999999,0
UBC_612,79.833,40.14,6172.83950617284,0.335,-0.685,0,0.07,0
UBC_613,79.976,38.975,5000.0,0.268,-0.664,0,0.04,0
UBC_614,80.09899999999999,30.241,1782.5311942959,0.8640000000000001,-0.741,0,0.08199999999999999,0
UBC_615,104.88,33.154,2873.5632183908046,-0.313,-2.478,0,0.128,0
UBC_616,106.99,19.939,2915.451895043732,-1.3219999999999998,-0.722,0,0.067,0
UBC_617,94.73899999999999,10.121,2109.704641350211,-1.3769999999999998,-0.2,0,0.057,0
UBC_618,96.241,7.617000000000001,6211.180124223602,0.251,0.062,0,0.061,0
UBC_619,111.69200000000001,13.116,3003.0030030030034,-0.616,-0.672,0,0.096,0
UBC_620,97.92299999999999,2.501,1453.4883720930234,-1.615,-0.203,0,0.098,0
UBC_622,111.743,9.299,3154.5741324921137,-1.081,0.16899999999999998,0,0.15,0
UBC_623,118.391,7.739,2624.6719160104985,-1.2429999999999999,-0.657,0,0.17,0
UBC_624,119.227,7.984,2298.8505747126437,-0.838,-1.0859999999999999,0,0.154,0
UBC_625,119.119,6.3420000000000005,2331.002331002331,-1.6569999999999998,-1.3019999999999998,0,0.12,0
UBC_626,106.476,-2.3040000000000003,4098.360655737705,-1.18,0.8,0,0.038,0
UBC_627,120.007,1.469,2433.0900243309,-1.976,0.33899999999999997,0,0.126,0
UBC_628,107.15299999999999,-6.212000000000001,5263.157894736842,-0.535,0.555,0,0.045,0
UBC_629,121.07,-3.7969999999999997,2906.9767441860467,-2.262,0.094,0,0.191,0
UBC_63,79.664,37.815,1540.8320493066255,1.0959999999999999,-3.516,0,0.085,0
UBC_630,112.836,-12.699000000000002,2227.1714922048996,-2.62,2.66,0,0.09300000000000001,0
UBC_631,112.709,-14.148,4464.285714285715,-1.381,1.633,0,0.09,0
UBC_632,121.59,-9.602,3412.969283276451,-2.471,1.729,0,0.078,0
UBC_633,112.824,-15.429,4950.495049504951,-1.3430000000000002,1.4769999999999999,0,0.096,0
UBC_634,109.928,-18.975,2857.1428571428573,-1.6980000000000002,1.406,0,0.043,0
UBC_636,118.829,-24.32,2832.8611898016998,-1.9569999999999999,1.838,0,0.052000000000000005,0
UBC_637,123.755,-22.189,4716.981132075472,-2.149,2.021,0,0.032,0
UBC_638,123.75299999999999,-22.201,8547.008547008547,-2.116,2.002,0,0.011000000000000001,0
UBC_639,117.42200000000001,-26.833000000000002,5649.717514124294,-2.121,2.7060000000000004,0,0.046,0
UBC_640,120.586,-27.873,4672.897196261682,-2.483,3.1519999999999997,0,0.102,0
UBC_641,116.01,-31.135,3610.108303249098,-2.331,3.2319999999999998,0,0.106,0
UBC_642,130.42,-22.955,2873.5632183908046,-3.05,2.815,0,0.154,0
UBC_643,120.5,-34.388000000000005,4098.360655737705,-1.4709999999999999,2.138,0,0.046,0
UBC_644,122.523,-34.046,4405.286343612335,-2.596,2.7,0,0.077,0
UBC_645,123.855,-33.814,5128.205128205128,-2.198,3.1239999999999997,0,0.152,0
UBC_646,124.111,-34.056999999999995,7462.686567164179,-2.529,3.28,0,0.085,0
UBC_647,116.64299999999999,-48.192,1488.095238095238,-2.2430000000000003,1.694,0,0.113,0
UBC_648,142.543,-34.135999999999996,4975.124378109453,-4.289,1.811,0,0.046,0
UBC_649,147.701,-34.344,2127.6595744680853,-5.622999999999999,2.354,0,0.11199999999999999,0
UBC_650,145.123,-49.685,3412.969283276451,-4.694,3.2560000000000002,0,0.07400000000000001,0
UBC_651,148.412,-55.756,3663.003663003663,-5.02,2.7239999999999998,0,0.084,0
UBC_652,162.381,-54.711000000000006,2551.020408163265,-7.224,3.803,0,0.07400000000000001,0
UBC_653,160.101,-59.0,2427.1844660194174,-7.472,3.012,0,0.114,0
UBC_654,159.284,-59.875,3846.153846153846,-5.712999999999999,2.491,0,0.10300000000000001,0
UBC_655,158.084,-62.941,3215.434083601286,-5.7860000000000005,2.739,0,0.03,0
UBC_656,160.876,-61.098,4201.680672268907,-5.962999999999999,2.707,0,0.027999999999999997,0
UBC_657,161.796,-61.144,5000.0,-5.486000000000001,2.58,0,0.062,0
UBC_659,167.285,-60.687,2525.252525252525,-6.297000000000001,1.3869999999999998,0,0.07400000000000001,0
UBC_660,168.36900000000003,-59.705,2136.7521367521367,-6.692,0.622,0,0.065,0
UBC_661,168.158,-61.132,2212.3893805309735,-5.847,1.28,0,0.098,0
UBC_662,178.89700000000002,-61.532,4405.286343612335,-6.729,1.3519999999999999,0,0.044000000000000004,0
UBC_663,182.773,-63.626000000000005,2564.102564102564,-5.724,-0.053,0,0.11199999999999999,0
UBC_664,226.132,-60.861999999999995,3076.9230769230767,-4.362,-3.377,0,0.069,0
UBC_665,242.167,-51.407,1964.6365422396857,-2.2159999999999997,-4.224,0,0.047,0
UBC_666,244.72299999999998,-51.593999999999994,4504.504504504504,-3.281,-4.543,0,0.061,0
UBC_667,247.745,-48.386,2816.9014084507044,-1.679,-3.5,0,0.025,0
UBC_668,250.674,-48.01,2976.190476190476,-0.5379999999999999,-1.053,0,0.092,0
UBC_669,251.81,-46.665,2481.389578163772,-1.767,-4.081,0,0.065,0
UBC_670,253.093,-44.431999999999995,1901.1406844106464,0.293,-1.092,0,0.071,0
UBC_671,253.99200000000002,-43.207,2500.0,-0.8440000000000001,-2.418,0,0.047,0
UBC_672,253.128,-41.525,1683.5016835016836,-0.645,-2.009,0,0.111,0
UBC_68,91.18,36.784,2267.573696145125,-0.512,-1.7109999999999999,0,0.079,0
UBC_7,106.786,-37.729,281.0567734682406,-9.703,6.982,0,0.593,0
UBC_72,90.986,26.651,1923.076923076923,0.342,-0.005,0,0.09300000000000001,0
UBC_73,95.381,26.913,2232.1428571428573,0.455,-3.21,0,0.077,0
UBC_74,95.461,22.419,2808.9887640449433,1.0759999999999998,-2.616,0,0.07200000000000001,0
UBC_76,88.994,17.328,1745.2006980802794,0.126,-1.124,0,0.126,0
UBC_77,89.19,16.997,1700.6802721088436,0.35700000000000004,-1.239,0,0.066,0
UBC_8,84.51899999999999,57.123999999999995,487.32943469785573,-3.1489999999999996,-3.989,0,0.426,0
UBC_80,91.613,8.745,2188.1838074398247,-0.499,-0.9229999999999999,0,0.098,0
UBC_82,95.87799999999999,8.369,2358.490566037736,1.318,-2.305,0,0.09300000000000001,0
UBC_83,97.561,7.335,2070.393374741201,-1.067,0.38799999999999996,0,0.11699999999999999,0
UBC_84,15.429,61.72,2702.702702702703,-1.536,-0.978,0,0.095,0
UBC_85,18.644000000000002,57.816,2770.083102493075,-3.697,-0.615,0,0.095,0
UBC_86,33.033,57.619,2915.451895043732,-0.847,-0.9740000000000001,0,0.12,0
UBC_87,60.53,56.419,2570.694087403599,0.7909999999999999,-1.324,0,0.079,0
UBC_88,58.17,45.968999999999994,998.003992015968,-1.421,-2.926,0,0.174,0
UBC_9,276.54400000000004,26.432,348.5535029627048,0.6509999999999999,-5.404,0,0.43700000000000006,0
UBC_90,97.208,14.921,2976.190476190476,1.245,-1.348,0,0.038,0
UBC_91,267.433,-28.761,2227.1714922048996,-0.5870000000000001,-1.126,0,0.062,0
UBC_92,269.883,-26.655,2506.2656641604012,2.116,0.406,0,0.059000000000000004,0
UBC_93,268.575,-25.399,2754.8209366391184,-0.9229999999999999,-1.875,0,0.033,0
UBC_94,269.643,-24.646,1288.6597938144332,-1.652,-4.4510000000000005,0,0.102,0
UBC_95,268.252,-22.171,1919.3857965451054,-0.156,-1.298,0,0.075,0
UBC_96,273.777,-16.314,1550.3875968992247,0.653,0.912,0,0.10099999999999999,0
UBC_97,274.782,-15.722000000000001,1307.18954248366,-0.872,-1.161,0,0.11,0
UFMG_1,236.593,-56.792,2777.777777777778,-1.63,-3.196,0,0.10099999999999999,0
UFMG_2,237.585,-55.961000000000006,2801.1204481792715,-4.425,-3.048,0,0.07,0
UFMG_3,238.115,-55.419,2169.1973969631235,-1.037,-2.225,0,0.109,0
UPK_108,315.551,29.997,831.946755407654,1.073,-4.748,0,0.6409999999999999,0
UPK_113,317.505,34.347,683.5269993164729,2.169,-2.418,0,0.255,0
UPK_119,308.572,43.326,767.4597083653107,-0.644,-1.96,0,0.19699999999999998,0
UPK_12,288.805,-22.143,636.9426751592356,0.579,-6.68,0,0.217,0
UPK_126,311.768,43.816,829.1873963515754,-1.4669999999999999,-1.964,0,0.081,0
UPK_13,282.007,-18.281,915.7509157509157,-1.131,-4.104,0,0.102,0
UPK_131,315.517,45.391000000000005,959.6928982725527,2.833,-1.08,0,0.18600000000000003,0
UPK_136,322.841,43.441,640.2048655569783,0.012,-0.591,0,0.573,0
UPK_137,306.015,54.152,836.8200836820083,-2.289,-6.064,0,0.295,0
UPK_143,319.134,49.942,869.5652173913044,1.0659999999999998,-2.434,0,0.43,0
UPK_150,319.474,54.516000000000005,975.6097560975611,-4.243,-3.975,0,0.583,0
UPK_152,319.315,56.25,739.0983000739097,3.655,-1.208,0,0.249,0
UPK_155,311.731,60.867,888.8888888888889,-2.255,-3.8560000000000003,0,0.499,0
UPK_16,287.36,-19.11,816.3265306122448,-0.428,-5.166,0,0.15,0
UPK_166,339.20300000000003,46.927,650.6180871828237,-0.907,-3.2289999999999996,0,0.767,0
UPK_167,337.14300000000003,49.81399999999999,540.8328826392644,1.5490000000000002,-0.028999999999999998,0,1.197,0
UPK_168,343.832,43.35,594.1770647653001,-0.528,-3.9739999999999998,0,0.7809999999999999,0
UPK_169,326.718,59.915,844.5945945945945,-2.004,-2.4,0,0.365,0
UPK_17,279.741,-15.034,663.1299734748011,0.894,-7.856,0,0.256,0
UPK_178,334.47900000000004,60.071000000000005,936.3295880149813,-4.297,-3.322,0,0.078,0
UPK_18,280.763,-15.325,763.9419404125285,3.112,0.98,0,0.165,0
UPK_180,339.051,56.771,836.8200836820083,-0.594,0.325,0,0.639,0
UPK_185,346.42400000000004,49.376000000000005,550.9641873278237,2.636,-1.929,0,0.221,0
UPK_194,336.44599999999997,65.00399999999999,929.3680297397771,-0.642,-3.1260000000000003,0,0.289,0
UPK_20,281.145,-14.456,468.6035613870666,3.3360000000000003,1.145,0,0.401,0
UPK_201,344.73199999999997,61.648,917.4311926605504,-3.995,-3.3760000000000003,0,0.14300000000000002,0
UPK_21,282.895,-15.15,589.622641509434,7.8389999999999995,0.721,0,0.23399999999999999,0
UPK_219,351.85400000000004,65.31,807.1025020177561,-1.734,-2.459,0,0.273,0
UPK_220,350.955,66.505,963.3911368015414,-2.416,-2.5839999999999996,0,0.20199999999999999,0
UPK_23,282.218,-12.879000000000001,952.3809523809523,-0.9129999999999999,-2.127,0,0.124,0
UPK_230,353.465,71.788,534.75935828877,4.8919999999999995,-0.809,0,0.38,0
UPK_237,5.352,65.495,736.3770250368188,-0.585,-3.7319999999999998,0,0.212,0
